ticket_id,created_at,requester_department,requester_title,request_type,request_summary,details,mandatory_fields,fields_provided,outcome,security_risk_score,resolution_time_hours,approver_role
05045d53-c916-459e-a568-2df00a8b1a22,2025-05-07 10:04:00,Finance,Controller,Network Access,Open port 3306 from 10.141.117.0/24 to RDS cluster rds-acme-prod,"Request to allow MySQL traffic from internal subnet 10.141.117.0/24 to RDS cluster rds-acme-prod.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Approval from Engineering Lead,Info Requested,81,,Security Manager
a1250c52-c710-47c1-89bf-ca027f5bb764,2024-08-24 07:04:00,Sales,Account Executive,Data Export,Export 48GB of anonymized data to S3 bucket acme-prod-better,"Request to export anonymized user event data (~48GB) for ML model training.
Data to be exported to secure S3 bucket acme-prod-better. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,82,26.0,Security Analyst
d36f1af0-c8a7-49c8-afc9-22c25d945227,2024-12-25 23:04:00,Engineering,SRE,Vendor Approval,Onboard vendor Collins-Ware for campaign analytics,Collins-Ware provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Legal Review,Info Requested,52,,Security Analyst
558f8c52-dd5c-4563-ab4c-3aae1b18e026,2024-06-18 16:04:00,Marketing,SEO Specialist,Data Export,Export 18GB of anonymized data to S3 bucket acme-stage-father,"Request to export anonymized user event data (~18GB) for ML model training.
Data to be exported to secure S3 bucket acme-stage-father. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,67,46.0,Security Manager
3b443cba-e3ea-443d-8bbd-24b0a9d0cbb7,2024-08-22 12:04:00,Data Science,ML Engineer,Vendor Approval,Onboard vendor Brooks Group for campaign analytics,Brooks Group provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification,Info Requested,59,,Security Manager
1695ba4b-2fc5-4ce4-8191-cae64794029c,2025-04-28 20:04:00,Sales,Account Executive,Permission Change,Temporary admin access to AWS for 4 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 4 hours. Related Jira ticket: INFRA-1549.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,76,42.0,Security Manager
53c47427-3a70-463c-b993-9ca9a58cfda5,2025-05-04 22:04:00,Sales,Account Executive,Cloud Resource Access,ReadOnly access to S3 bucket acme-stage-green,"Access requested for S3 bucket acme-stage-green to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,81,20.0,Security Manager
b1135302-383b-43b4-95f3-ef23496f4a95,2024-09-13 14:04:00,Operations,Program Manager,Vendor Approval,Onboard vendor Nelson and Sons for campaign analytics,Nelson and Sons provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,48,45.0,Security Manager
71043596-0710-4fdd-ae6f-f216355ab40b,2024-07-25 12:04:00,Sales,Sales Ops Analyst,Data Export,Export 18GB of anonymized data to S3 bucket acme-prod-close,"Request to export anonymized user event data (~18GB) for ML model training.
Data to be exported to secure S3 bucket acme-prod-close. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,75,46.0,Security Analyst
98d9f675-d71e-436e-bc0c-67e2959c48c5,2024-10-06 11:04:00,Operations,Operations Manager,Vendor Approval,Onboard vendor Noble-Liu for campaign analytics,Noble-Liu provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification,Info Requested,74,,Security Manager
6a35cd8a-05b0-4fcb-b32f-fae469ceb787,2024-12-14 00:04:00,Engineering,Frontend Engineer,Data Export,Export 39GB of anonymized data to S3 bucket acme-prod-upon,"Request to export anonymized user event data (~39GB) for ML model training.
Data to be exported to secure S3 bucket acme-prod-upon. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,59,43.0,Security Analyst
bfad9a20-492a-46a7-87e0-14083eab2076,2025-01-21 11:04:00,Sales,Account Executive,Network Access,Open port 3306 from 10.89.210.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.89.210.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR; Approval from Engineering Lead,Approved,61,34.0,Security Manager
e8a7ec5a-4267-4911-ac92-6e51cdadab4b,2024-08-14 09:04:00,Operations,Operations Manager,Network Access,Open port 3306 from 10.175.119.0/24 to RDS cluster rds-acme-prod,"Request to allow MySQL traffic from internal subnet 10.175.119.0/24 to RDS cluster rds-acme-prod.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR; Approval from Engineering Lead,Approved,78,31.0,Security Analyst
252c44b2-4e12-41e1-9c5c-f6a6dd7ef526,2024-08-15 15:04:00,Sales,Sales Ops Analyst,Permission Change,Temporary admin access to AWS for 3 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 3 hours. Related Jira ticket: INFRA-4774.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,93,42.0,Security Analyst
493a0ce7-6fa7-4a92-b0c2-3152adaef77d,2025-05-12 01:04:00,Sales,Sales Ops Analyst,DevTool Install,Install VSCode extension 'particularly',"Requesting installation of extension 'particularly' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,61,31.0,Security Manager
5b502388-813e-4379-918c-11441e062df1,2024-07-29 10:04:00,Marketing,SEO Specialist,Cloud Resource Access,ReadOnly access to S3 bucket acme-dev-fact,"Access requested for S3 bucket acme-dev-fact to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,75,28.0,Security Manager
1703e76f-eab2-4810-af78-a2d8de681720,2025-02-28 16:04:00,Finance,Controller,Data Export,Export 24GB of anonymized data to S3 bucket acme-dev-against,"Request to export anonymized user event data (~24GB) for ML model training.
Data to be exported to secure S3 bucket acme-dev-against. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,63,15.0,Security Analyst
71ddceca-a7ff-4e1d-a63e-f28533527dfe,2024-06-11 15:04:00,Marketing,Marketing Manager,Firewall Change,Allow SSH to external IP 151.6.248.178 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 151.6.248.178 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System; Destination IP,Approved,82,23.0,Security Manager
ff7b9d91-0f5b-4bdb-abf3-9dd75248f075,2024-11-23 22:04:00,Marketing,Content Strategist,Data Export,Export 6GB of anonymized data to S3 bucket acme-dev-organization,"Request to export anonymized user event data (~6GB) for ML model training.
Data to be exported to secure S3 bucket acme-dev-organization. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,84,23.0,CISO
ec1af423-0fea-40d5-8975-8b58a99de301,2024-10-16 10:04:00,Sales,Sales Engineer,Firewall Change,Allow SSH to external IP 46.233.104.221 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 46.233.104.221 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Destination IP,Info Requested,70,,CISO
463818ee-631f-4983-88ca-665708f114a0,2024-09-08 16:04:00,HR,HR Specialist,Cloud Resource Access,ReadOnly access to S3 bucket acme-stage-cause,"Access requested for S3 bucket acme-stage-cause to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,78,12.0,CISO
7bdf24d0-5e73-4087-9344-e034eff75755,2024-11-02 04:04:00,Marketing,Marketing Manager,Firewall Change,Allow SSH to external IP 162.188.149.146 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 162.188.149.146 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System; Destination IP,Approved,67,10.0,Security Analyst
61b5a2ff-486c-403c-bb21-0f6a7ac1647a,2024-08-19 06:04:00,Engineering,Software Engineer,Data Export,Export 41GB of anonymized data to S3 bucket acme-prod-policy,"Request to export anonymized user event data (~41GB) for ML model training.
Data to be exported to secure S3 bucket acme-prod-policy. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved,Info Requested,81,,CISO
a94588d4-0c32-42d5-9391-d4f4fff9d502,2024-06-19 17:04:00,Operations,Operations Manager,Network Access,Open port 3306 from 10.229.145.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.229.145.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Approval from Engineering Lead,Info Requested,74,,Security Analyst
0bf5c198-a794-473c-a4a7-d36a0825a8a4,2024-08-15 10:04:00,IT,IT Support,DevTool Install,Install VSCode extension 'contain',"Requesting installation of extension 'contain' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,57,33.0,Security Manager
72683996-15a8-4d90-9efb-b79d5291172c,2024-09-22 11:04:00,IT,System Administrator,DevTool Install,Install VSCode extension 'perhaps',"Requesting installation of extension 'perhaps' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,66,44.0,CISO
9f09b9c0-d4c0-4606-8c10-66b93ad6744d,2025-01-28 14:04:00,Data Science,Data Scientist,Firewall Change,Allow SSH to external IP 109.186.13.59 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 109.186.13.59 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System; Destination IP,Approved,76,5.0,CISO
f84ca412-f369-4660-afd8-192472292b21,2025-04-11 08:04:00,HR,HR Specialist,Data Export,Export 19GB of anonymized data to S3 bucket acme-dev-past,"Request to export anonymized user event data (~19GB) for ML model training.
Data to be exported to secure S3 bucket acme-dev-past. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,86,14.0,CISO
1bcd8382-c139-406f-b1b0-d00d7862de6f,2024-05-28 06:04:00,Operations,Program Manager,Network Access,Open port 3306 from 10.62.251.0/24 to RDS cluster rds-acme-prod,"Request to allow MySQL traffic from internal subnet 10.62.251.0/24 to RDS cluster rds-acme-prod.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR,Info Requested,74,,CISO
afc5f4bb-43dc-4670-b439-e478d8247684,2025-05-19 19:04:00,Engineering,DevOps Engineer,Cloud Resource Access,ReadOnly access to S3 bucket acme-stage-low,"Access requested for S3 bucket acme-stage-low to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,72,11.0,Security Analyst
69a7ae1f-7144-44bf-baec-be11bc62b03e,2024-11-19 04:04:00,Data Science,ML Engineer,Network Access,Open port 3306 from 10.228.115.0/24 to RDS cluster rds-acme-prod,"Request to allow MySQL traffic from internal subnet 10.228.115.0/24 to RDS cluster rds-acme-prod.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Source CIDR; Approval from Engineering Lead,Info Requested,66,,Security Manager
3a75ea27-4a4b-4469-9a30-8eeb3512a7ce,2024-09-17 21:04:00,IT,IT Specialist,Cloud Resource Access,ReadOnly access to S3 bucket acme-stage-reason,"Access requested for S3 bucket acme-stage-reason to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,52,13.0,Security Manager
2b252387-03bb-4fc8-afce-9db7f99b94fd,2024-11-05 16:04:00,Marketing,Marketing Manager,DevTool Install,Install VSCode extension 'environment',"Requesting installation of extension 'environment' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,62,4.0,Security Analyst
12c0c5e2-efc4-4736-8981-83d9ace76fc6,2024-09-24 17:04:00,Sales,Sales Ops Analyst,Firewall Change,Allow SSH to external IP 111.74.75.170 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 111.74.75.170 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System,Info Requested,70,,CISO
47e68cf1-b786-441b-9e04-82b6d0c25c60,2024-07-26 20:04:00,Marketing,Content Strategist,DevTool Install,Install VSCode extension 'approach',"Requesting installation of extension 'approach' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,58,45.0,Security Analyst
fd1c7e92-4676-46f2-93be-436403f30ad2,2024-07-02 00:04:00,IT,System Administrator,Vendor Approval,Onboard vendor Jones Inc for campaign analytics,Jones Inc provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Legal Review,Info Requested,79,,Security Analyst
18f1bb39-6821-4b3d-9bc3-5bd6097a0ef0,2024-07-06 19:04:00,Sales,Sales Ops Analyst,Vendor Approval,Onboard vendor Webster Inc for campaign analytics,Webster Inc provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification,Info Requested,79,,Security Manager
c82da158-5093-4439-90fe-e12e56ec5b44,2024-06-01 16:04:00,Finance,Financial Analyst,Data Export,Export 47GB of anonymized data to S3 bucket acme-dev-improve,"Request to export anonymized user event data (~47GB) for ML model training.
Data to be exported to secure S3 bucket acme-dev-improve. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved,Info Requested,65,,Security Analyst
3f47cfe3-3374-4daf-9c12-79371a59f96b,2024-11-27 16:04:00,Sales,Sales Engineer,Permission Change,Temporary admin access to AWS for 1 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 1 hours. Related Jira ticket: INFRA-5884.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Rejected,92,23.0,Security Manager
74d19afc-7d95-44fa-84f1-66568832ede2,2024-08-17 18:04:00,IT,IT Support,Vendor Approval,Onboard vendor Jones PLC for campaign analytics,Jones PLC provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,72,41.0,Security Manager
d69c4f70-c2b9-4d44-96d9-d1b4237c9461,2024-10-31 20:04:00,IT,IT Support,Firewall Change,Allow SSH to external IP 147.64.126.204 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 147.64.126.204 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System; Destination IP,Approved,78,27.0,CISO
24dc79ec-0337-46b2-ba4e-c5152d21d3d1,2025-04-01 22:04:00,Sales,Sales Engineer,Vendor Approval,"Onboard vendor Walker, Wright and Ford for campaign analytics","Walker, Wright and Ford provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.",Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,79,9.0,CISO
f841e446-3a64-48a3-990a-1eaf8f9df50c,2024-08-26 22:04:00,Marketing,Marketing Manager,Vendor Approval,Onboard vendor Mosley-Yang for campaign analytics,Mosley-Yang provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Data Classification,Info Requested,51,,Security Analyst
5d35ca7d-2016-4de2-9c55-58a33a34a22f,2024-10-20 08:04:00,Data Science,Data Scientist,Permission Change,Temporary admin access to AWS for 1 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 1 hours. Related Jira ticket: INFRA-6962.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Rejected,92,17.0,Security Analyst
8eb7b92f-bea9-4e21-aae4-610f21d4cfc1,2024-07-02 22:04:00,HR,Recruiter,DevTool Install,Install VSCode extension 'certainly',"Requesting installation of extension 'certainly' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Team Lead Approval,Info Requested,64,,Security Analyst
d080e486-a7be-48f6-8bf3-8b39f75d05e6,2025-02-23 01:04:00,Operations,Operations Manager,Vendor Approval,Onboard vendor Myers LLC for campaign analytics,Myers LLC provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,66,9.0,Security Manager
f3360c07-8cb8-478b-92a2-075dbc5434d7,2024-06-08 17:04:00,HR,HR Specialist,Vendor Approval,"Onboard vendor Adkins, Brown and Kelly for campaign analytics","Adkins, Brown and Kelly provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.",Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,64,35.0,Security Analyst
cd9d502e-e8e4-4cfe-816a-dee809fe44e6,2025-01-15 13:04:00,Data Science,Data Scientist,Cloud Resource Access,ReadOnly access to S3 bucket acme-dev-guess,"Access requested for S3 bucket acme-dev-guess to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,85,48.0,CISO
9204782d-5093-45c7-9dd8-6c146362cf03,2025-04-02 07:04:00,Sales,Sales Engineer,DevTool Install,Install VSCode extension 'leg',"Requesting installation of extension 'leg' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,49,20.0,Security Analyst
4e4fe8f2-82ec-4edb-b214-d7d100e9d5c7,2025-03-10 03:04:00,Sales,Sales Engineer,Cloud Resource Access,ReadOnly access to S3 bucket acme-prod-nice,"Access requested for S3 bucket acme-prod-nice to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,62,8.0,CISO
7879078c-4da6-49fe-b9ea-fb91e7ea6a9e,2024-12-11 20:04:00,Engineering,DevOps Engineer,Permission Change,Temporary admin access to AWS for 7 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 7 hours. Related Jira ticket: INFRA-5476.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,85,23.0,Security Analyst
d9252811-870a-4815-9ef4-9433ea77180a,2024-11-28 14:04:00,Data Science,Data Scientist,Permission Change,Temporary admin access to AWS for 4 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 4 hours. Related Jira ticket: INFRA-2672.",Business Justification; Duration; Manager Approval,Duration,Info Requested,94,,CISO
62e8ee6e-4873-44ea-9251-301149f3b2de,2024-09-10 11:04:00,HR,Recruiter,Network Access,Open port 3306 from 10.181.75.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.181.75.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR; Approval from Engineering Lead,Approved,74,12.0,Security Manager
ae7ee00b-edc0-4654-9f0e-64da5ff69111,2024-06-28 15:04:00,Engineering,DevOps Engineer,DevTool Install,Install VSCode extension 'wrong',"Requesting installation of extension 'wrong' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,62,9.0,Security Manager
6ec7af5b-9e36-4c84-8068-15d9e9da93ad,2025-01-02 09:04:00,Sales,Account Executive,Cloud Resource Access,ReadOnly access to S3 bucket acme-dev-then,"Access requested for S3 bucket acme-dev-then to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification,Info Requested,67,,CISO
c760d66b-e44d-434d-b5e0-89b24a478aca,2024-12-28 10:04:00,Finance,Controller,Permission Change,Temporary admin access to AWS for 3 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 3 hours. Related Jira ticket: INFRA-5736.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,84,33.0,Security Analyst
8e4f502a-8fbd-4072-8399-b6b8cbec4db6,2025-05-16 08:04:00,HR,Recruiter,Firewall Change,Allow SSH to external IP 214.31.78.123 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 214.31.78.123 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System; Destination IP,Approved,82,44.0,CISO
4f8848d1-fb8d-45ae-b6a6-c4c1e23ec2c3,2024-07-14 10:04:00,HR,People Partner,Network Access,Open port 3306 from 10.117.113.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.117.113.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR; Approval from Engineering Lead,Approved,66,46.0,Security Manager
2961e24b-4102-4f50-868e-ba0fe38c786c,2025-05-02 13:04:00,Data Science,Data Scientist,Firewall Change,Allow SSH to external IP 102.182.194.230 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 102.182.194.230 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System; Destination IP,Approved,75,31.0,Security Analyst
0a0c6cb7-235b-4144-ae7a-f66221e59882,2025-02-25 18:04:00,HR,People Partner,Permission Change,Temporary admin access to AWS for 1 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 1 hours. Related Jira ticket: INFRA-3732.",Business Justification; Duration; Manager Approval,Business Justification; Duration,Info Requested,81,,CISO
ead7e22e-95a1-4bda-bd16-c83e208bb971,2025-01-08 11:04:00,Finance,Financial Analyst,Data Export,Export 5GB of anonymized data to S3 bucket acme-prod-sport,"Request to export anonymized user event data (~5GB) for ML model training.
Data to be exported to secure S3 bucket acme-prod-sport. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved,Info Requested,67,,Security Manager
8c25a415-04b5-467c-bfac-04ae9d34e5ff,2024-10-14 03:04:00,Operations,Operations Manager,Vendor Approval,Onboard vendor Williams-Jordan for campaign analytics,Williams-Jordan provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Data Classification; Legal Review,Info Requested,60,,Security Analyst
68b962f2-96b0-452a-9b19-bd9086650651,2024-06-03 04:04:00,Marketing,SEO Specialist,Firewall Change,Allow SSH to external IP 158.122.244.60 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 158.122.244.60 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Destination IP,Info Requested,72,,Security Manager
d2c84693-b843-47f5-b805-2fcafca45723,2024-10-11 13:04:00,Finance,Controller,Permission Change,Temporary admin access to AWS for 3 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 3 hours. Related Jira ticket: INFRA-9772.",Business Justification; Duration; Manager Approval,Duration; Manager Approval,Info Requested,83,,Security Analyst
32a94697-a9bb-4405-b82b-b18a47d98b35,2024-10-04 05:04:00,Engineering,SRE,Firewall Change,Allow SSH to external IP 114.230.108.92 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 114.230.108.92 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Destination IP,Info Requested,87,,Security Analyst
387de500-54e1-4ade-b8ee-19d0c4b5e194,2025-05-16 06:04:00,Engineering,Frontend Engineer,Cloud Resource Access,ReadOnly access to S3 bucket acme-dev-wait,"Access requested for S3 bucket acme-dev-wait to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Data Sensitivity Level,Info Requested,78,,CISO
256703b5-fc3e-4fae-b6a6-a6cf961b8007,2025-01-18 08:04:00,Sales,Account Executive,Cloud Resource Access,ReadOnly access to S3 bucket acme-stage-necessary,"Access requested for S3 bucket acme-stage-necessary to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,79,34.0,CISO
19d0add0-474e-41e8-8136-8d5607eed681,2024-12-30 15:04:00,Marketing,Content Strategist,Data Export,Export 17GB of anonymized data to S3 bucket acme-stage-position,"Request to export anonymized user event data (~17GB) for ML model training.
Data to be exported to secure S3 bucket acme-stage-position. No direct identifiers present.",Business Justification; PII Involved; Data Destination,PII Involved; Data Destination,Info Requested,65,,Security Manager
47a0e34e-d130-4c3e-b8cd-820f6d36a315,2024-12-27 04:04:00,Sales,Sales Ops Analyst,Data Export,Export 10GB of anonymized data to S3 bucket acme-prod-produce,"Request to export anonymized user event data (~10GB) for ML model training.
Data to be exported to secure S3 bucket acme-prod-produce. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,80,38.0,Security Manager
ce955300-e180-4fb4-9762-a15fd0cfedf7,2025-01-27 21:04:00,Sales,Sales Engineer,Data Export,Export 33GB of anonymized data to S3 bucket acme-dev-her,"Request to export anonymized user event data (~33GB) for ML model training.
Data to be exported to secure S3 bucket acme-dev-her. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; Data Destination,Info Requested,72,,Security Manager
72f1318a-2297-4466-9fd8-f8a1bd0dd6d0,2025-03-05 23:04:00,HR,Recruiter,Vendor Approval,Onboard vendor Wallace-King for campaign analytics,Wallace-King provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,56,33.0,Security Analyst
